geo_id,geo_id2,name,median_household_income,margin_of_error
1400000US06071010804,6071010804,"Census Tract 108.04, San Bernardino County, California",43906,12571
1400000US06071010901,6071010901,"Census Tract 109.01, San Bernardino County, California",71863,20523
1400000US06071010902,6071010902,"Census Tract 109.02, San Bernardino County, California",67250,9791
1400000US06071011001,6071011001,"Census Tract 110.01, San Bernardino County, California",46080,7919
1400000US06071011002,6071011002,"Census Tract 110.02, San Bernardino County, California",66500,7999
1400000US06071011101,6071011101,"Census Tract 111.01, San Bernardino County, California",68301,16883
1400000US06071011102,6071011102,"Census Tract 111.02, San Bernardino County, California",41875,14681
1400000US06071011203,6071011203,"Census Tract 112.03, San Bernardino County, California",49375,14554
1400000US06071011204,6071011204,"Census Tract 112.04, San Bernardino County, California",55656,9265
1400000US06071011205,6071011205,"Census Tract 112.05, San Bernardino County, California",24611,9026
1400000US06071011206,6071011206,"Census Tract 112.06, San Bernardino County, California",51420,13315
1400000US06071011300,6071011300,"Census Tract 113, San Bernardino County, California",43400,7306
1400000US06071011401,6071011401,"Census Tract 114.01, San Bernardino County, California",39211,14785
1400000US06071011403,6071011403,"Census Tract 114.03, San Bernardino County, California",38125,6440
1400000US06071011404,6071011404,"Census Tract 114.04, San Bernardino County, California",58255,12877
1400000US06071011500,6071011500,"Census Tract 115, San Bernardino County, California",52083,15927
1400000US06071011600,6071011600,"Census Tract 116, San Bernardino County, California",66995,11448
1400000US06071011700,6071011700,"Census Tract 117, San Bernardino County, California",36304,7277
1400000US06071011800,6071011800,"Census Tract 118, San Bernardino County, California",55625,10597
1400000US06071011900,6071011900,"Census Tract 119, San Bernardino County, California",50203,8739
1400000US06071012001,6071012001,"Census Tract 120.01, San Bernardino County, California",66627,8623
1400000US06071012002,6071012002,"Census Tract 120.02, San Bernardino County, California",46300,11845
1400000US06071012101,6071012101,"Census Tract 121.01, San Bernardino County, California",50350,19399
1400000US06071012103,6071012103,"Census Tract 121.03, San Bernardino County, California",24814,10740
1400000US06071012104,6071012104,"Census Tract 121.04, San Bernardino County, California",49476,25129
1400000US06071012200,6071012200,"Census Tract 122, San Bernardino County, California",106912,17820
1400000US06071012300,6071012300,"Census Tract 123, San Bernardino County, California",-,**
1400000US06071012400,6071012400,"Census Tract 124, San Bernardino County, California",34760,9567
1400000US06071012500,6071012500,"Census Tract 125, San Bernardino County, California",29516,6492
1400000US06071012700,6071012700,"Census Tract 127, San Bernardino County, California",76875,7466
1400000US06071025000,6071025000,"Census Tract 250, San Bernardino County, California",50136,2436
1400000US06071025100,6071025100,"Census Tract 251, San Bernardino County, California",28698,4794
1400000US06071940100,6071940100,"Census Tract 9401, San Bernardino County, California",30236,3684
1400000US06071980100,6071980100,"Census Tract 9801, San Bernardino County, California",-,**
1400000US06071980200,6071980200,"Census Tract 9802, San Bernardino County, California",-,**
1400000US06073000100,6073000100,"Census Tract 1, San Diego County, California",125370,20257
1400000US06073000201,6073000201,"Census Tract 2.01, San Diego County, California",100436,19534
1400000US06073000202,6073000202,"Census Tract 2.02, San Diego County, California",60929,18739
1400000US06073000300,6073000300,"Census Tract 3, San Diego County, California",72979,18137
1400000US06073000400,6073000400,"Census Tract 4, San Diego County, California",68099,6673
1400000US06073000500,6073000500,"Census Tract 5, San Diego County, California",56750,6710
1400000US06073000600,6073000600,"Census Tract 6, San Diego County, California",55925,6483
1400000US06073000700,6073000700,"Census Tract 7, San Diego County, California",72177,8863
1400000US06073000800,6073000800,"Census Tract 8, San Diego County, California",51164,11939
1400000US06073000900,6073000900,"Census Tract 9, San Diego County, California",45377,6142
1400000US06073001000,6073001000,"Census Tract 10, San Diego County, California",65863,6817
1400000US06073001100,6073001100,"Census Tract 11, San Diego County, California",53167,6401
1400000US06073001200,6073001200,"Census Tract 12, San Diego County, California",42379,6608
1400000US06073001300,6073001300,"Census Tract 13, San Diego County, California",46161,4745
1400000US06073001400,6073001400,"Census Tract 14, San Diego County, California",61164,14197
1400000US06073001500,6073001500,"Census Tract 15, San Diego County, California",56760,6525
1400000US06073001600,6073001600,"Census Tract 16, San Diego County, California",34151,7999
1400000US06073001700,6073001700,"Census Tract 17, San Diego County, California",45207,9235
1400000US06073001800,6073001800,"Census Tract 18, San Diego County, California",41807,7480
1400000US06073001900,6073001900,"Census Tract 19, San Diego County, California",85769,9422
1400000US06073002001,6073002001,"Census Tract 20.01, San Diego County, California",121518,19707
1400000US06073002002,6073002002,"Census Tract 20.02, San Diego County, California",99236,24009
1400000US06073002100,6073002100,"Census Tract 21, San Diego County, California",50465,5172
1400000US06073002201,6073002201,"Census Tract 22.01, San Diego County, California",29086,3979
1400000US06073002202,6073002202,"Census Tract 22.02, San Diego County, California",22713,5514
1400000US06073002301,6073002301,"Census Tract 23.01, San Diego County, California",28963,2773
1400000US06073002302,6073002302,"Census Tract 23.02, San Diego County, California",22951,3954
1400000US06073002401,6073002401,"Census Tract 24.01, San Diego County, California",41284,6474
1400000US06073002402,6073002402,"Census Tract 24.02, San Diego County, California",30635,3483
1400000US06073002501,6073002501,"Census Tract 25.01, San Diego County, California",44938,9473
1400000US06073002502,6073002502,"Census Tract 25.02, San Diego County, California",52382,5515
1400000US06073002601,6073002601,"Census Tract 26.01, San Diego County, California",28891,3223
1400000US06073002602,6073002602,"Census Tract 26.02, San Diego County, California",42649,6398
1400000US06073002702,6073002702,"Census Tract 27.02, San Diego County, California",53167,9664
1400000US06073002703,6073002703,"Census Tract 27.03, San Diego County, California",51704,6805
1400000US06073002705,6073002705,"Census Tract 27.05, San Diego County, California",53333,16150
1400000US06073002707,6073002707,"Census Tract 27.07, San Diego County, California",30915,4017
1400000US06073002708,6073002708,"Census Tract 27.08, San Diego County, California",25721,4119
1400000US06073002709,6073002709,"Census Tract 27.09, San Diego County, California",27165,9817
1400000US06073002710,6073002710,"Census Tract 27.10, San Diego County, California",36832,5134
1400000US06073002711,6073002711,"Census Tract 27.11, San Diego County, California",51481,9108
1400000US06073002712,6073002712,"Census Tract 27.12, San Diego County, California",47261,5357
1400000US06073002801,6073002801,"Census Tract 28.01, San Diego County, California",37788,15078
1400000US06073002803,6073002803,"Census Tract 28.03, San Diego County, California",43314,6120
1400000US06073002804,6073002804,"Census Tract 28.04, San Diego County, California",64191,7760
1400000US06073002902,6073002902,"Census Tract 29.02, San Diego County, California",55568,13380
1400000US06073002903,6073002903,"Census Tract 29.03, San Diego County, California",66797,21645
1400000US06073002904,6073002904,"Census Tract 29.04, San Diego County, California",32961,6110
1400000US06073002905,6073002905,"Census Tract 29.05, San Diego County, California",51618,8121
1400000US06073003001,6073003001,"Census Tract 30.01, San Diego County, California",60474,8406
1400000US06073003003,6073003003,"Census Tract 30.03, San Diego County, California",60491,4119
1400000US06073003004,6073003004,"Census Tract 30.04, San Diego County, California",44844,8365
1400000US06073003101,6073003101,"Census Tract 31.01, San Diego County, California",53125,11424
1400000US06073003103,6073003103,"Census Tract 31.03, San Diego County, California",55234,6938
1400000US06073003105,6073003105,"Census Tract 31.05, San Diego County, California",60156,7533
1400000US06073003107,6073003107,"Census Tract 31.07, San Diego County, California",58194,10542
1400000US06073003108,6073003108,"Census Tract 31.08, San Diego County, California",57083,10042
1400000US06073003109,6073003109,"Census Tract 31.09, San Diego County, California",85573,11801
1400000US06073003111,6073003111,"Census Tract 31.11, San Diego County, California",36750,5496
1400000US06073003112,6073003112,"Census Tract 31.12, San Diego County, California",53531,20182
1400000US06073003113,6073003113,"Census Tract 31.13, San Diego County, California",76823,12592
1400000US06073003114,6073003114,"Census Tract 31.14, San Diego County, California",96319,15430
1400000US06073003115,6073003115,"Census Tract 31.15, San Diego County, California",47888,5901
1400000US06073003201,6073003201,"Census Tract 32.01, San Diego County, California",52434,4375
1400000US06073003202,6073003202,"Census Tract 32.02, San Diego County, California",49779,6688
1400000US06073003204,6073003204,"Census Tract 32.04, San Diego County, California",83611,19062
1400000US06073003207,6073003207,"Census Tract 32.07, San Diego County, California",67230,12598
1400000US06073003208,6073003208,"Census Tract 32.08, San Diego County, California",47939,8796
1400000US06073003209,6073003209,"Census Tract 32.09, San Diego County, California",53073,3619
1400000US06073003211,6073003211,"Census Tract 32.11, San Diego County, California",67250,8156
1400000US06073003212,6073003212,"Census Tract 32.12, San Diego County, California",77051,4563
1400000US06073003213,6073003213,"Census Tract 32.13, San Diego County, California",86991,12452
1400000US06073003214,6073003214,"Census Tract 32.14, San Diego County, California",64068,4462
1400000US06073003301,6073003301,"Census Tract 33.01, San Diego County, California",26298,4333
1400000US06073003303,6073003303,"Census Tract 33.03, San Diego County, California",33995,8226
1400000US06073003304,6073003304,"Census Tract 33.04, San Diego County, California",33750,6468
1400000US06073003305,6073003305,"Census Tract 33.05, San Diego County, California",21657,5028
1400000US06073003401,6073003401,"Census Tract 34.01, San Diego County, California",52674,7467
1400000US06073003403,6073003403,"Census Tract 34.03, San Diego County, California",36875,6270
1400000US06073003404,6073003404,"Census Tract 34.04, San Diego County, California",36113,4580
1400000US06073003501,6073003501,"Census Tract 35.01, San Diego County, California",30804,9053
1400000US06073003502,6073003502,"Census Tract 35.02, San Diego County, California",26854,7144
1400000US06073003601,6073003601,"Census Tract 36.01, San Diego County, California",28698,8220
1400000US06073003602,6073003602,"Census Tract 36.02, San Diego County, California",45938,14172
1400000US06073003603,6073003603,"Census Tract 36.03, San Diego County, California",36336,7564
1400000US06073003800,6073003800,"Census Tract 38, San Diego County, California",-,**
1400000US06073003901,6073003901,"Census Tract 39.01, San Diego County, California",23023,2008
1400000US06073003902,6073003902,"Census Tract 39.02, San Diego County, California",30536,5600
1400000US06073004000,6073004000,"Census Tract 40, San Diego County, California",32708,9489
1400000US06073004100,6073004100,"Census Tract 41, San Diego County, California",40132,5332
1400000US06073004200,6073004200,"Census Tract 42, San Diego County, California",83931,12124
1400000US06073004300,6073004300,"Census Tract 43, San Diego County, California",71356,10921
1400000US06073004400,6073004400,"Census Tract 44, San Diego County, California",66193,12770
1400000US06073004501,6073004501,"Census Tract 45.01, San Diego County, California",43712,12496
1400000US06073004600,6073004600,"Census Tract 46, San Diego County, California",50523,5993
1400000US06073004700,6073004700,"Census Tract 47, San Diego County, California",27768,3822
1400000US06073004800,6073004800,"Census Tract 48, San Diego County, California",33405,9133
1400000US06073004900,6073004900,"Census Tract 49, San Diego County, California",27619,5384
1400000US06073005000,6073005000,"Census Tract 50, San Diego County, California",24044,4902
1400000US06073005100,6073005100,"Census Tract 51, San Diego County, California",27793,4134
1400000US06073005200,6073005200,"Census Tract 52, San Diego County, California",33673,10930
1400000US06073005300,6073005300,"Census Tract 53, San Diego County, California",51974,10920
1400000US06073005400,6073005400,"Census Tract 54, San Diego County, California",85836,9859
1400000US06073005500,6073005500,"Census Tract 55, San Diego County, California",-,**
1400000US06073005600,6073005600,"Census Tract 56, San Diego County, California",58804,19538
1400000US06073005700,6073005700,"Census Tract 57, San Diego County, California",40250,11040
1400000US06073005800,6073005800,"Census Tract 58, San Diego County, California",77892,14062
1400000US06073005900,6073005900,"Census Tract 59, San Diego County, California",58818,7872
1400000US06073006000,6073006000,"Census Tract 60, San Diego County, California",68063,16870
1400000US06073006100,6073006100,"Census Tract 61, San Diego County, California",85724,27869
1400000US06073006200,6073006200,"Census Tract 62, San Diego County, California",-,**
1400000US06073006300,6073006300,"Census Tract 63, San Diego County, California",-,**
1400000US06073006500,6073006500,"Census Tract 65, San Diego County, California",36686,10691
1400000US06073006600,6073006600,"Census Tract 66, San Diego County, California",52340,5850
1400000US06073006801,6073006801,"Census Tract 68.01, San Diego County, California",56464,9507
1400000US06073006802,6073006802,"Census Tract 68.02, San Diego County, California",67653,7851
1400000US06073006900,6073006900,"Census Tract 69, San Diego County, California",81648,17107
1400000US06073007002,6073007002,"Census Tract 70.02, San Diego County, California",113657,17402
1400000US06073007100,6073007100,"Census Tract 71, San Diego County, California",120523,49137
1400000US06073007200,6073007200,"Census Tract 72, San Diego County, California",107083,27045
1400000US06073007301,6073007301,"Census Tract 73.01, San Diego County, California",66075,12074
1400000US06073007302,6073007302,"Census Tract 73.02, San Diego County, California",100000,17931
1400000US06073007400,6073007400,"Census Tract 74, San Diego County, California",69043,11687
1400000US06073007501,6073007501,"Census Tract 75.01, San Diego County, California",53506,8884
1400000US06073007502,6073007502,"Census Tract 75.02, San Diego County, California",62069,14579
1400000US06073007600,6073007600,"Census Tract 76, San Diego County, California",57083,10594
1400000US06073007701,6073007701,"Census Tract 77.01, San Diego County, California",76369,10039
1400000US06073007702,6073007702,"Census Tract 77.02, San Diego County, California",55945,9535
1400000US06073007800,6073007800,"Census Tract 78, San Diego County, California",58912,10497
1400000US06073007903,6073007903,"Census Tract 79.03, San Diego County, California",55922,14547
1400000US06073007905,6073007905,"Census Tract 79.05, San Diego County, California",59732,9305
1400000US06073007907,6073007907,"Census Tract 79.07, San Diego County, California",63269,16441
1400000US06073007908,6073007908,"Census Tract 79.08, San Diego County, California",61181,11116
1400000US06073007910,6073007910,"Census Tract 79.10, San Diego County, California",65089,11229
1400000US06073008002,6073008002,"Census Tract 80.02, San Diego County, California",94900,17775
1400000US06073008003,6073008003,"Census Tract 80.03, San Diego County, California",100417,11588
1400000US06073008006,6073008006,"Census Tract 80.06, San Diego County, California",87333,14423
1400000US06073008101,6073008101,"Census Tract 81.01, San Diego County, California",81250,21713
1400000US06073008102,6073008102,"Census Tract 81.02, San Diego County, California",123050,21088
1400000US06073008200,6073008200,"Census Tract 82, San Diego County, California",64464,10546
1400000US06073008301,6073008301,"Census Tract 83.01, San Diego County, California",105175,9867
1400000US06073008303,6073008303,"Census Tract 83.03, San Diego County, California",131681,27314
1400000US06073008305,6073008305,"Census Tract 83.05, San Diego County, California",41250,11529
1400000US06073008306,6073008306,"Census Tract 83.06, San Diego County, California",115536,16607
1400000US06073008307,6073008307,"Census Tract 83.07, San Diego County, California",90581,5743
1400000US06073008310,6073008310,"Census Tract 83.10, San Diego County, California",150048,37268
1400000US06073008311,6073008311,"Census Tract 83.11, San Diego County, California",152250,34474
1400000US06073008312,6073008312,"Census Tract 83.12, San Diego County, California",119896,14523
1400000US06073008313,6073008313,"Census Tract 83.13, San Diego County, California",171094,27193
1400000US06073008324,6073008324,"Census Tract 83.24, San Diego County, California",129904,23640
1400000US06073008327,6073008327,"Census Tract 83.27, San Diego County, California",124350,18279
1400000US06073008328,6073008328,"Census Tract 83.28, San Diego County, California",186738,23840
1400000US06073008329,6073008329,"Census Tract 83.29, San Diego County, California",84782,10825
1400000US06073008330,6073008330,"Census Tract 83.30, San Diego County, California",121439,13702
1400000US06073008331,6073008331,"Census Tract 83.31, San Diego County, California",160417,26895
1400000US06073008333,6073008333,"Census Tract 83.33, San Diego County, California",138993,21436
1400000US06073008335,6073008335,"Census Tract 83.35, San Diego County, California",146944,14307
1400000US06073008336,6073008336,"Census Tract 83.36, San Diego County, California",129375,23635
1400000US06073008337,6073008337,"Census Tract 83.37, San Diego County, California",127721,17731
1400000US06073008339,6073008339,"Census Tract 83.39, San Diego County, California",55326,12225
1400000US06073008340,6073008340,"Census Tract 83.40, San Diego County, California",90099,19310
1400000US06073008341,6073008341,"Census Tract 83.41, San Diego County, California",70208,13138
1400000US06073008343,6073008343,"Census Tract 83.43, San Diego County, California",51515,9636
1400000US06073008344,6073008344,"Census Tract 83.44, San Diego County, California",102386,24584
1400000US06073008345,6073008345,"Census Tract 83.45, San Diego County, California",73177,11446
1400000US06073008346,6073008346,"Census Tract 83.46, San Diego County, California",134421,18679
1400000US06073008347,6073008347,"Census Tract 83.47, San Diego County, California",99300,8520
1400000US06073008348,6073008348,"Census Tract 83.48, San Diego County, California",98774,9606
1400000US06073008349,6073008349,"Census Tract 83.49, San Diego County, California",96467,14688
1400000US06073008350,6073008350,"Census Tract 83.50, San Diego County, California",98710,9274
1400000US06073008351,6073008351,"Census Tract 83.51, San Diego County, California",68611,12908
1400000US06073008352,6073008352,"Census Tract 83.52, San Diego County, California",89563,16683
1400000US06073008353,6073008353,"Census Tract 83.53, San Diego County, California",79583,6019
1400000US06073008354,6073008354,"Census Tract 83.54, San Diego County, California",103448,18651
1400000US06073008355,6073008355,"Census Tract 83.55, San Diego County, California",98875,8963
1400000US06073008356,6073008356,"Census Tract 83.56, San Diego County, California",85583,8769
1400000US06073008357,6073008357,"Census Tract 83.57, San Diego County, California",79719,10292
1400000US06073008358,6073008358,"Census Tract 83.58, San Diego County, California",77675,8362
1400000US06073008359,6073008359,"Census Tract 83.59, San Diego County, California",55550,3349
1400000US06073008360,6073008360,"Census Tract 83.60, San Diego County, California",76250,12438
1400000US06073008361,6073008361,"Census Tract 83.61, San Diego County, California",49050,14935
1400000US06073008362,6073008362,"Census Tract 83.62, San Diego County, California",69896,9347
1400000US06073008363,6073008363,"Census Tract 83.63, San Diego County, California",62516,18566
1400000US06073008364,6073008364,"Census Tract 83.64, San Diego County, California",67906,12683
1400000US06073008365,6073008365,"Census Tract 83.65, San Diego County, California",154250,26308
1400000US06073008366,6073008366,"Census Tract 83.66, San Diego County, California",144487,7487
1400000US06073008501,6073008501,"Census Tract 85.01, San Diego County, California",83000,16708
1400000US06073008502,6073008502,"Census Tract 85.02, San Diego County, California",60517,12069
1400000US06073008503,6073008503,"Census Tract 85.03, San Diego County, California",74489,11038
1400000US06073008504,6073008504,"Census Tract 85.04, San Diego County, California",63848,13441
1400000US06073008505,6073008505,"Census Tract 85.05, San Diego County, California",61215,10990
1400000US06073008506,6073008506,"Census Tract 85.06, San Diego County, California",77905,10562
1400000US06073008507,6073008507,"Census Tract 85.07, San Diego County, California",65612,8716
1400000US06073008509,6073008509,"Census Tract 85.09, San Diego County, California",62643,6103
1400000US06073008510,6073008510,"Census Tract 85.10, San Diego County, California",46638,4984
1400000US06073008511,6073008511,"Census Tract 85.11, San Diego County, California",75599,6553
1400000US06073008512,6073008512,"Census Tract 85.12, San Diego County, California",85379,7899
1400000US06073008513,6073008513,"Census Tract 85.13, San Diego County, California",95430,11488
1400000US06073008600,6073008600,"Census Tract 86, San Diego County, California",45811,5861
1400000US06073008701,6073008701,"Census Tract 87.01, San Diego County, California",62760,9478
1400000US06073008702,6073008702,"Census Tract 87.02, San Diego County, California",66491,4641
1400000US06073008800,6073008800,"Census Tract 88, San Diego County, California",38726,7245
1400000US06073008901,6073008901,"Census Tract 89.01, San Diego County, California",69783,6647
1400000US06073008902,6073008902,"Census Tract 89.02, San Diego County, California",57642,6610
1400000US06073009000,6073009000,"Census Tract 90, San Diego County, California",42214,6461
1400000US06073009101,6073009101,"Census Tract 91.01, San Diego County, California",87796,8735
1400000US06073009102,6073009102,"Census Tract 91.02, San Diego County, California",36927,3859
1400000US06073009103,6073009103,"Census Tract 91.03, San Diego County, California",83563,14190
1400000US06073009104,6073009104,"Census Tract 91.04, San Diego County, California",91667,15822
1400000US06073009106,6073009106,"Census Tract 91.06, San Diego County, California",55000,10740
1400000US06073009107,6073009107,"Census Tract 91.07, San Diego County, California",61179,6966
1400000US06073009201,6073009201,"Census Tract 92.01, San Diego County, California",65111,17944
1400000US06073009202,6073009202,"Census Tract 92.02, San Diego County, California",77639,10047
1400000US06073009301,6073009301,"Census Tract 93.01, San Diego County, California",64332,8494
1400000US06073009304,6073009304,"Census Tract 93.04, San Diego County, California",72633,9561
1400000US06073009305,6073009305,"Census Tract 93.05, San Diego County, California",80538,18062
1400000US06073009306,6073009306,"Census Tract 93.06, San Diego County, California",71893,22961
1400000US06073009400,6073009400,"Census Tract 94, San Diego County, California",53173,5432
1400000US06073009502,6073009502,"Census Tract 95.02, San Diego County, California",77406,5291
1400000US06073009504,6073009504,"Census Tract 95.04, San Diego County, California",168167,19505
1400000US06073009505,6073009505,"Census Tract 95.05, San Diego County, California",113426,16361
1400000US06073009506,6073009506,"Census Tract 95.06, San Diego County, California",101190,7743
1400000US06073009507,6073009507,"Census Tract 95.07, San Diego County, California",89012,4887
1400000US06073009509,6073009509,"Census Tract 95.09, San Diego County, California",68229,9239
1400000US06073009510,6073009510,"Census Tract 95.10, San Diego County, California",52813,4778
1400000US06073009511,6073009511,"Census Tract 95.11, San Diego County, California",53200,11355
1400000US06073009602,6073009602,"Census Tract 96.02, San Diego County, California",65577,14022
1400000US06073009603,6073009603,"Census Tract 96.03, San Diego County, California",50022,8398
1400000US06073009604,6073009604,"Census Tract 96.04, San Diego County, California",65943,13765
1400000US06073009703,6073009703,"Census Tract 97.03, San Diego County, California",79516,9685
1400000US06073009704,6073009704,"Census Tract 97.04, San Diego County, California",88711,5450
1400000US06073009705,6073009705,"Census Tract 97.05, San Diego County, California",98455,6887
1400000US06073009706,6073009706,"Census Tract 97.06, San Diego County, California",105132,15283
1400000US06073009801,6073009801,"Census Tract 98.01, San Diego County, California",60784,9703
1400000US06073009802,6073009802,"Census Tract 98.02, San Diego County, California",63952,6955
1400000US06073009804,6073009804,"Census Tract 98.04, San Diego County, California",84323,13494
1400000US06073009805,6073009805,"Census Tract 98.05, San Diego County, California",75662,8820
1400000US06073009901,6073009901,"Census Tract 99.01, San Diego County, California",-,**
1400000US06073009902,6073009902,"Census Tract 99.02, San Diego County, California",-,**
1400000US06073010001,6073010001,"Census Tract 100.01, San Diego County, California",61197,11897
1400000US06073010003,6073010003,"Census Tract 100.03, San Diego County, California",74861,20565
1400000US06073010004,6073010004,"Census Tract 100.04, San Diego County, California",56515,9781
1400000US06073010005,6073010005,"Census Tract 100.05, San Diego County, California",30070,5146
1400000US06073010009,6073010009,"Census Tract 100.09, San Diego County, California",39775,3809
1400000US06073010010,6073010010,"Census Tract 100.10, San Diego County, California",44219,6860
1400000US06073010011,6073010011,"Census Tract 100.11, San Diego County, California",63974,2885
1400000US06073010012,6073010012,"Census Tract 100.12, San Diego County, California",37205,6018
1400000US06073010013,6073010013,"Census Tract 100.13, San Diego County, California",31488,2499
1400000US06073010014,6073010014,"Census Tract 100.14, San Diego County, California",90132,8957
1400000US06073010015,6073010015,"Census Tract 100.15, San Diego County, California",78125,10382
1400000US06073010103,6073010103,"Census Tract 101.03, San Diego County, California",42103,7473
1400000US06073010104,6073010104,"Census Tract 101.04, San Diego County, California",57917,3651
1400000US06073010106,6073010106,"Census Tract 101.06, San Diego County, California",41203,4704
1400000US06073010107,6073010107,"Census Tract 101.07, San Diego County, California",54242,8172
1400000US06073010109,6073010109,"Census Tract 101.09, San Diego County, California",73208,11388
1400000US06073010110,6073010110,"Census Tract 101.10, San Diego County, California",45212,9340
1400000US06073010111,6073010111,"Census Tract 101.11, San Diego County, California",41042,8957
1400000US06073010112,6073010112,"Census Tract 101.12, San Diego County, California",37857,8094
1400000US06073010200,6073010200,"Census Tract 102, San Diego County, California",55019,12561
1400000US06073010300,6073010300,"Census Tract 103, San Diego County, California",52688,17036
1400000US06073010401,6073010401,"Census Tract 104.01, San Diego County, California",45250,5535
1400000US06073010402,6073010402,"Census Tract 104.02, San Diego County, California",41670,3149
1400000US06073010501,6073010501,"Census Tract 105.01, San Diego County, California",60595,16143
1400000US06073010502,6073010502,"Census Tract 105.02, San Diego County, California",40941,4095
1400000US06073010601,6073010601,"Census Tract 106.01, San Diego County, California",111326,10910
1400000US06073010800,6073010800,"Census Tract 108, San Diego County, California",95673,11617
1400000US06073010900,6073010900,"Census Tract 109, San Diego County, California",107083,11308
1400000US06073011000,6073011000,"Census Tract 110, San Diego County, California",73791,10172
1400000US06073011100,6073011100,"Census Tract 111, San Diego County, California",85729,20525
1400000US06073011300,6073011300,"Census Tract 113, San Diego County, California",140250,15137
1400000US06073011601,6073011601,"Census Tract 116.01, San Diego County, California",31392,3682
1400000US06073011602,6073011602,"Census Tract 116.02, San Diego County, California",32679,4591
1400000US06073011700,6073011700,"Census Tract 117, San Diego County, California",26264,2883
1400000US06073011801,6073011801,"Census Tract 118.01, San Diego County, California",32208,5253
1400000US06073011802,6073011802,"Census Tract 118.02, San Diego County, California",35925,6556
1400000US06073011902,6073011902,"Census Tract 119.02, San Diego County, California",57038,8223
1400000US06073012002,6073012002,"Census Tract 120.02, San Diego County, California",36458,6466
1400000US06073012003,6073012003,"Census Tract 120.03, San Diego County, California",56500,10237
1400000US06073012101,6073012101,"Census Tract 121.01, San Diego County, California",48942,8702
1400000US06073012102,6073012102,"Census Tract 121.02, San Diego County, California",46335,4264
1400000US06073012200,6073012200,"Census Tract 122, San Diego County, California",49028,11351
1400000US06073012302,6073012302,"Census Tract 123.02, San Diego County, California",35729,4067
1400000US06073012303,6073012303,"Census Tract 123.03, San Diego County, California",46620,8670
1400000US06073012304,6073012304,"Census Tract 123.04, San Diego County, California",52068,9483
1400000US06073012401,6073012401,"Census Tract 124.01, San Diego County, California",35525,3836
1400000US06073012402,6073012402,"Census Tract 124.02, San Diego County, California",41067,4935
1400000US06073012501,6073012501,"Census Tract 125.01, San Diego County, California",25189,7989
1400000US06073012502,6073012502,"Census Tract 125.02, San Diego County, California",30132,4341
1400000US06073012600,6073012600,"Census Tract 126, San Diego County, California",43125,7477
1400000US06073012700,6073012700,"Census Tract 127, San Diego County, California",33028,4836
1400000US06073012800,6073012800,"Census Tract 128, San Diego County, California",45806,7116
1400000US06073012900,6073012900,"Census Tract 129, San Diego County, California",65733,11875
1400000US06073013000,6073013000,"Census Tract 130, San Diego County, California",45673,6223
1400000US06073013102,6073013102,"Census Tract 131.02, San Diego County, California",43802,8625
1400000US06073013103,6073013103,"Census Tract 131.03, San Diego County, California",42663,4939
1400000US06073013104,6073013104,"Census Tract 131.04, San Diego County, California",34738,7470
1400000US06073013203,6073013203,"Census Tract 132.03, San Diego County, California",24876,3131
1400000US06073013204,6073013204,"Census Tract 132.04, San Diego County, California",35066,7371
1400000US06073013205,6073013205,"Census Tract 132.05, San Diego County, California",31532,7173
1400000US06073013206,6073013206,"Census Tract 132.06, San Diego County, California",36007,1863
1400000US06073013301,6073013301,"Census Tract 133.01, San Diego County, California",70614,6408
1400000US06073013302,6073013302,"Census Tract 133.02, San Diego County, California",63824,13497
1400000US06073013303,6073013303,"Census Tract 133.03, San Diego County, California",59120,16449
1400000US06073013306,6073013306,"Census Tract 133.06, San Diego County, California",50795,13656
1400000US06073013307,6073013307,"Census Tract 133.07, San Diego County, California",59926,14428
1400000US06073013308,6073013308,"Census Tract 133.08, San Diego County, California",49189,6200
1400000US06073013309,6073013309,"Census Tract 133.09, San Diego County, California",82792,6724
1400000US06073013310,6073013310,"Census Tract 133.10, San Diego County, California",74627,11845
1400000US06073013311,6073013311,"Census Tract 133.11, San Diego County, California",108942,4835
1400000US06073013312,6073013312,"Census Tract 133.12, San Diego County, California",62895,7060
1400000US06073013313,6073013313,"Census Tract 133.13, San Diego County, California",101133,8155
1400000US06073013314,6073013314,"Census Tract 133.14, San Diego County, California",96019,18161
1400000US06073013401,6073013401,"Census Tract 134.01, San Diego County, California",84702,10189
1400000US06073013409,6073013409,"Census Tract 134.09, San Diego County, California",78264,7676
1400000US06073013410,6073013410,"Census Tract 134.10, San Diego County, California",114464,13550
1400000US06073013411,6073013411,"Census Tract 134.11, San Diego County, California",89250,13720
1400000US06073013412,6073013412,"Census Tract 134.12, San Diego County, California",85458,4534
1400000US06073013414,6073013414,"Census Tract 134.14, San Diego County, California",92672,12417
1400000US06073013415,6073013415,"Census Tract 134.15, San Diego County, California",88220,4414
1400000US06073013416,6073013416,"Census Tract 134.16, San Diego County, California",88160,7324
1400000US06073013417,6073013417,"Census Tract 134.17, San Diego County, California",118542,25070
1400000US06073013418,6073013418,"Census Tract 134.18, San Diego County, California",77745,7660
1400000US06073013419,6073013419,"Census Tract 134.19, San Diego County, California",102790,26390
1400000US06073013420,6073013420,"Census Tract 134.20, San Diego County, California",82964,14952
1400000US06073013421,6073013421,"Census Tract 134.21, San Diego County, California",91522,14042
1400000US06073013503,6073013503,"Census Tract 135.03, San Diego County, California",51692,6458
