dr_no,date_rptd,date_occ,time_occ,area,area_name,rpt_dist_no,part_1_2,crm_cd,crm_cd_desc,mocodes,vict_age,vict_sex,vict_descent,premis_cd,premis_desc,status,status_desc,crm_cd_1,location,cross_street,lat,lon,weapon_used_cd,weapon_desc,crm_cd_2,crm_cd_3,geoid,distance_meters
190713253,2019-07-06T00:00:00.000,2019-07-06T00:00:00.000,1250,07,Wilshire,0724,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0325 0344 0104,0,M,O,415,THE GROVE,IC,Invest Cont,341,100    THE GROVE                    DR,,34.0761,-118.3563,,,,,06037214400,250.06754827167597
171419601,2017-08-29T00:00:00.000,2017-08-27T00:00:00.000,1400,14,Pacific,1441,1,480,BIKE - STOLEN,0344,23,M,O,707,GARAGE/CARPORT,IC,Invest Cont,480,400    WASHINGTON                   BL,,33.9811,-118.4635,,,,,06037273902,361.69312519058883
150600951,2015-07-17T00:00:00.000,2015-07-17T00:00:00.000,1535,06,Hollywood,0639,2,624,BATTERY - SIMPLE ASSAULT,0416,35,F,W,501,SINGLE FAMILY DWELLING,AO,Adult Other,624,1700 N  HARVARD                      BL,,34.1018,-118.305,500,UNKNOWN WEAPON/OTHER WEAPON,,,06037190520,221.1691833571826
141709279,2014-05-01T00:00:00.000,2014-05-01T00:00:00.000,1830,17,Devonshire,1716,1,310,BURGLARY,0321 1606 1602 1822 1202,81,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,11900    SALEM                        DR,,34.2865,-118.5052,,,,,06037106642,176.52001291652817
140513598,2014-08-18T00:00:00.000,2014-08-17T00:00:00.000,2200,05,Harbor,0541,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,35,M,B,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,740,1200    CAPITOL                      DR,,33.7549,-118.3061,,,,,06037296300,313.92450428762703
161813324,2016-06-24T00:00:00.000,2016-06-24T00:00:00.000,1600,18,Southeast,1803,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,0,X,X,402,MARKET,AA,Adult Arrest,440,300 E  MANCHESTER                   AV,,33.9601,-118.2695,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037239702,535.5651110078646
141717444,2014-11-07T00:00:00.000,2014-11-05T00:00:00.000,1715,17,Devonshire,1701,1,330,BURGLARY FROM VEHICLE,0385 0344,61,F,W,101,STREET,IC,Invest Cont,330,RINALDI                      ST,TAMPA                        AV,34.2746,-118.5586,,,,,06037108102,713.0076459101856
161505163,2016-01-21T00:00:00.000,2016-01-16T00:00:00.000,1200,15,N Hollywood,1526,1,310,BURGLARY,0352 1420 1605 0344 1221 0321,30,F,H,221,PUBLIC STORAGE,IC,Invest Cont,310,6100    LANKERSHIM                   BL,,34.1813,-118.3845,,,,,06037124105,93.03194935548679
181601219,2018-09-22T00:00:00.000,2017-12-01T00:00:00.000,1700,16,Foothill,1668,1,310,BURGLARY,0344,39,F,A,402,MARKET,IC,Invest Cont,310,7700    MCGROARTY                    ST,,34.2519,-118.3008,,,,,06037103402,811.0712319115104
180411307,2018-06-20T00:00:00.000,2018-06-19T00:00:00.000,0530,04,Hollenbeck,0466,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,IC,Invest Cont,420,2900    PENNSYLVANIA                 AV,,34.0418,-118.2031,,,,,06037204200,274.13431693541264
191012932,2019-07-30T00:00:00.000,2019-07-30T00:00:00.000,2050,10,West Valley,1023,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1309 1402,30,M,H,109,PARK/PLAYGROUND,AA,Adult Arrest,230,6700    WILBUR                       AV,,34.1921,-118.5448,307,VEHICLE,,,06037132502,325.8994069305585
161806802,2016-02-26T00:00:00.000,2016-02-25T00:00:00.000,2105,18,Southeast,1851,2,946,OTHER MISCELLANEOUS CRIME,1501,48,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,Adult Arrest,946,13000 S  VERMONT                      AV,,33.9144,-118.2916,,,,,06037291120,223.78511675270644
171005374,2017-01-31T00:00:00.000,2017-01-22T00:00:00.000,0100,10,West Valley,1023,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0417 0429 0400 1813 1501,30,M,H,507,CONDOMINIUM/TOWNHOUSE,AO,Adult Other,236,19200    HAMLIN                       ST,,34.1891,-118.5515,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037132502,377.9317286407108
170113346,2017-05-03T00:00:00.000,2017-05-02T00:00:00.000,2200,01,Central,0144,1,121,"RAPE, FORCIBLE",1501 0500 0501,63,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,121,400 S  MAIN                         ST,,34.0478,-118.2484,500,UNKNOWN WEAPON/OTHER WEAPON,,,06037207306,140.97000133860928
181109233,2018-04-21T00:00:00.000,2018-04-21T00:00:00.000,0100,11,Northeast,1132,1,510,VEHICLE - STOLEN,,0,,,121,YARD (RESIDENTIAL/BUSINESS),IC,Invest Cont,510,2800    ROWENA                       AV,,34.1141,-118.2755,,,,,06037188201,281.05463571698965
130321603,2013-10-05T00:00:00.000,2013-10-04T00:00:00.000,1800,03,Southwest,0305,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,43,F,H,121,YARD (RESIDENTIAL/BUSINESS),IC,Invest Cont,440,2500 S  LONGWOOD                     AV,,34.0334,-118.3489,,,,,06037219700,380.03300004716687
152116765,2015-10-06T00:00:00.000,2015-02-03T00:00:00.000,1200,21,Topanga,2134,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,25,F,H,210,RESTAURANT/FAST FOOD,IC,Invest Cont,341,22300    SHERMAN                      WY,,34.201,-118.6129,,,,,06037134303,249.59817748048096
131104420,2013-01-08T00:00:00.000,2012-12-31T00:00:00.000,1500,11,Northeast,1152,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0329 0344,33,F,H,101,STREET,IC,Invest Cont,331,CLAYTON                      AV,HILLHURST                    AV,34.1,-118.2874,,,,,06037195300,327.5082822313441
161119245,2016-11-15T00:00:00.000,2016-11-14T00:00:00.000,2200,11,Northeast,1171,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,27,M,W,122,"VEHICLE, PASSENGER/TRUCK",IC,Invest Cont,740,1100    HYPERION                     AV,,34.0917,-118.2796,,,,,06037195901,395.67749545344634
131704954,2013-01-22T00:00:00.000,2013-01-22T00:00:00.000,1000,17,Devonshire,1723,2,354,THEFT OF IDENTITY,0930 1822 1202,66,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,21000    DEVONSHIRE                   ST,,34.2573,-118.5908,,,,,06037113323,441.4988937340631
181905435,2018-01-29T00:00:00.000,2018-01-12T00:00:00.000,1200,19,Mission,1925,2,354,THEFT OF IDENTITY,1501,45,M,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,12400    BRADLEY                      AV,,34.2956,-118.447,,,,,06037107020,428.8748066320481
171907931,2017-03-13T00:00:00.000,2017-03-13T00:00:00.000,1020,19,Mission,1962,2,624,BATTERY - SIMPLE ASSAULT,1202 0447,63,F,W,720,JUNIOR HIGH SCHOOL,IC,Invest Cont,624,15300    PLUMMER                      ST,,34.2428,-118.4653,306,ROCK/THROWN OBJECT,,,06037117201,468.56546441883484
151615411,2015-10-29T00:00:00.000,2015-10-17T00:00:00.000,2000,16,Foothill,1676,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385 0344,35,M,W,101,STREET,IC,Invest Cont,331,GLENOAKS                     BL,LANARK,34.2184,-118.3545,,,,,06037122200,422.1216077356962
171312952,2017-05-23T00:00:00.000,2017-05-20T00:00:00.000,1300,13,Newton,1383,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,59TH                         ST,MAIN                         ST,33.987,-118.2739,,,,,06037239201,333.68771113338767
161717186,2016-09-28T00:00:00.000,2016-09-25T00:00:00.000,2330,17,Devonshire,1713,1,330,BURGLARY FROM VEHICLE,0329,72,F,W,104,DRIVEWAY,IC,Invest Cont,330,18500    DYLAN                        ST,,34.2795,-118.536,,,,,06037108101,513.3404621529387
161907636,2016-03-05T00:00:00.000,2016-03-04T00:00:00.000,1000,19,Mission,1916,1,510,VEHICLE - STOLEN,,0,,,108,PARKING LOT,IC,Invest Cont,510,POLK,GLENOAKS,34.3076,-118.4497,,,,,06037107010,575.8334708559756
190111835,2019-04-22T00:00:00.000,2019-04-21T00:00:00.000,1400,01,Central,0185,1,330,BURGLARY FROM VEHICLE,1605 0344,45,F,B,101,STREET,IC,Invest Cont,330,OLYMPIC                      BL,SANTEE,34.0386,-118.2544,,,,,06037226002,528.5139460913111
151913323,2015-06-20T00:00:00.000,2015-06-20T00:00:00.000,1030,19,Mission,1925,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1814,31,F,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,440,12500    BRADLEY                      AV,,34.2975,-118.4495,,,,,06037107020,129.66073488760568
181312806,2018-05-30T00:00:00.000,2018-05-30T00:00:00.000,0141,13,Newton,1309,1,210,ROBBERY,0916 1310 0334 1311 0344 0213 0420 0370 0352 1221,37,M,H,108,PARKING LOT,IC,Invest Cont,210,1300    MATEO                        ST,,34.0287,-118.2322,109,SEMI-AUTOMATIC PISTOL,,,06037206051,809.3472198766361
130705155,2013-01-29T00:00:00.000,2013-01-27T00:00:00.000,1000,07,Wilshire,0763,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,1600 S  SIERRA BONITA                AV,,34.0458,-118.3602,,,,,06037216901,394.56110128696383
161429914,2016-12-20T00:00:00.000,2016-11-08T00:00:00.000,1200,14,Pacific,1487,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416,35,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,626,8600    LILIENTHAL                   AV,,33.9593,-118.3862,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037277200,412.28886431045504
141011683,2014-07-03T00:00:00.000,2014-07-03T00:00:00.000,1200,10,West Valley,1099,1,310,BURGLARY,1402 1202 1414 1601 1404 0314,79,F,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,4100    REGAL OAK                    DR,,34.1459,-118.4762,,,,,06037141500,636.9005509703039
171217413,2017-07-04T00:00:00.000,2017-07-02T00:00:00.000,1700,12,77th Street,1283,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421,22,M,B,101,STREET,IC,Invest Cont,930,2000 W  92ND                         ST,,33.9527,-118.3134,511,VERBAL THREAT,,,06037238400,608.3208487229979
161425475,2016-10-06T00:00:00.000,2016-10-05T00:00:00.000,1300,14,Pacific,1494,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,20,M,W,212,TRANSPORTATION FACILITY (AIRPORT),IC,Invest Cont,440,400    WORLD                        WY,,33.9433,-118.4072,,,,,06037980028,1510.4353437361567
140511273,2014-06-24T00:00:00.000,2014-06-24T00:00:00.000,2030,05,Harbor,0514,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0416 1813 2000,22,F,H,501,SINGLE FAMILY DWELLING,AA,Adult Arrest,236,1400    WILMINGTON                   BL,,33.7905,-118.275,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037294301,551.6774953697296
181215405,2018-06-05T00:00:00.000,2018-06-04T00:00:00.000,2200,12,77th Street,1259,1,210,ROBBERY,0344 1609 0319,30,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,210,700 E  78TH                         ST,,33.9685,-118.263,102,HAND GUN,,,06037239502,88.12724218360486
171317647,2017-08-02T00:00:00.000,2017-08-02T00:00:00.000,0325,13,Newton,1345,1,410,"BURGLARY FROM VEHICLE, ATTEMPTED",0344,31,M,H,101,STREET,IC,Invest Cont,410,1100 E  MARTIN LUTHER KING JR        BL,,34.0112,-118.2565,,,,,06037228210,251.1951488778729
172004814,2017-01-19T00:00:00.000,2017-01-15T00:00:00.000,0430,20,Olympic,2071,1,210,ROBBERY,0342 0432 1310 0344 0355 0216 0302,28,M,H,101,STREET,IC,Invest Cont,210,PICO                         BL,WESTERN                      AV,34.0472,-118.309,109,SEMI-AUTOMATIC PISTOL,,,06037221303,201.9084964298038
181704672,2018-01-13T00:00:00.000,2018-01-13T00:00:00.000,1415,17,Devonshire,1764,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1300 0325,0,X,X,402,MARKET,IC,Invest Cont,442,19500    PLUMMER                      ST,,34.2428,-118.5579,,,,,06037113301,232.71239085530883
171223602,2017-09-26T00:00:00.000,2017-09-26T00:00:00.000,1145,12,77th Street,1203,1,210,ROBBERY,0342 1822 0344 0400,24,F,H,102,SIDEWALK,IC,Invest Cont,210,DENKER                       AV,45TH                         ST,34.0028,-118.3045,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037232401,449.5346378564687
131408441,2013-03-08T00:00:00.000,2013-03-08T00:00:00.000,1620,14,Pacific,1468,2,901,VIOLATION OF RESTRAINING ORDER,1501,28,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,901,4900    MARIONWOOD                   DR,,33.9935,-118.41,,,,,06037275500,306.82698440495534
140313406,2014-05-16T00:00:00.000,2014-05-13T00:00:00.000,1000,03,Southwest,0331,2,354,THEFT OF IDENTITY,1822,50,F,B,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,3000 S  RIMPAU                       BL,,34.0262,-118.3519,,,,,06037219800,462.5364167001756
141605169,2014-02-03T00:00:00.000,2014-02-03T00:00:00.000,1600,16,Foothill,1643,2,354,THEFT OF IDENTITY,1822 0928,34,M,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,354,10500    EL DORADO                    AV,,34.2609,-118.4195,,,,,06037104610,33.02328640130151
130312846,2013-05-17T00:00:00.000,2013-05-17T00:00:00.000,1705,03,Southwest,0332,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1247 0329,58,M,B,210,RESTAURANT/FAST FOOD,IC,Invest Cont,740,4500 W  JEFFERSON                    BL,,34.0256,-118.345,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037220000,521.2313365152962
160508802,2016-04-17T00:00:00.000,2016-04-16T00:00:00.000,1400,05,Harbor,0566,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0334 0421 2004 1814 0329 1218,48,F,W,102,SIDEWALK,IC,Invest Cont,230,PALOS VERDES,8TH,33.7369,-118.2814,212,BOTTLE,,,06037297110,383.63320271715554
171520291,2017-10-12T00:00:00.000,2017-10-12T00:00:00.000,1354,15,N Hollywood,1548,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0910,26,M,W,913,MTA - RED LINE - NORTH HOLLYWOOD,IC,Invest Cont,440,LANKERSHIM                   BL,CHANDLER                     BL,34.1681,-118.3765,,,,,06037125322,412.7811935110908
191807440,2019-03-01T00:00:00.000,2019-02-28T00:00:00.000,2000,18,Southeast,1839,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0377 2032,25,M,B,504,OTHER RESIDENCE,IC,Invest Cont,440,10800    JUNIPER                      ST,,33.9376,-118.2329,,,,,06037243002,181.0589156556656
131213479,2013-05-22T00:00:00.000,2013-05-22T00:00:00.000,1430,12,77th Street,1241,2,624,BATTERY - SIMPLE ASSAULT,1815 1251 1259 0416,16,M,B,102,SIDEWALK,JO,Juv Other,624,6100    CRENSHAW                     BL,,33.9846,-118.3308,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037234901,289.65212113919074
141214647,2014-06-18T00:00:00.000,2014-06-18T00:00:00.000,0600,12,77th Street,1267,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,23,F,H,210,RESTAURANT/FAST FOOD,IC,Invest Cont,440,500 W  82ND                         ST,,33.9644,-118.2827,,,,,06037238310,397.1063838864687
190806812,2019-03-05T00:00:00.000,2019-03-05T00:00:00.000,1300,08,West LA,0833,1,210,ROBBERY,0344 0358 1402 0202 1601 0417,84,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AA,Adult Arrest,210,10900    WELLWORTH                    AV,,34.057,-118.4428,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",998,,06037265521,197.03191441235677
130206589,2013-02-15T00:00:00.000,2013-02-15T00:00:00.000,0100,02,Rampart,0217,1,510,VEHICLE - STOLEN,,0,,,103,ALLEY,IC,Invest Cont,510,400    BELMONT                      AV,,34.0687,-118.2632,,,,,06037208402,308.2283654900065
162119108,2016-11-10T00:00:00.000,2016-11-10T00:00:00.000,2150,21,Topanga,2146,1,210,ROBBERY,0919 0302 0344 0355,19,M,H,108,PARKING LOT,IC,Invest Cont,210,7000    VASSAR                       AV,,34.1974,-118.6044,101,REVOLVER,,,06037134520,475.1557857607192
161612356,2016-08-03T00:00:00.000,2016-08-03T00:00:00.000,0001,16,Foothill,1655,1,310,BURGLARY,0344 0321 0314,60,M,W,501,SINGLE FAMILY DWELLING,IC,Invest Cont,310,10300    LA CANADA                    WY,,34.2587,-118.3538,,,,,06037103300,280.7063913766947
171008049,2017-03-29T00:00:00.000,2017-03-29T00:00:00.000,1230,10,West Valley,1077,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 1822,0,M,W,210,RESTAURANT/FAST FOOD,IC,Invest Cont,745,17300    VENTURA                      BL,,34.1609,-118.5098,,,,,06037139600,466.6333858925112
151711625,2015-06-15T00:00:00.000,2015-06-15T00:00:00.000,1610,17,Devonshire,1757,2,624,BATTERY - SIMPLE ASSAULT,0416 0319 0446 0444,52,M,H,402,MARKET,IC,Invest Cont,624,16900    DEVONSHIRE                   ST,,34.2575,-118.5002,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037111401,513.1211631972498
161804661,2016-01-15T00:00:00.000,2016-01-14T00:00:00.000,2000,18,Southeast,1803,1,350,"THEFT, PERSON",0344 1402,38,F,H,501,SINGLE FAMILY DWELLING,IC,Invest Cont,350,200 E  87TH                         PL,,33.9581,-118.2717,,,,,06037240200,435.26707779711666
151905111,2015-01-24T00:00:00.000,2015-01-22T00:00:00.000,2200,19,Mission,1917,1,330,BURGLARY FROM VEHICLE,1307 0344,18,F,H,108,PARKING LOT,IC,Invest Cont,330,BROMONT,SAYRE,34.3088,-118.4353,,,,,06037106407,220.18066862344045
140920973,2014-12-31T00:00:00.000,2014-12-14T00:00:00.000,1700,09,Van Nuys,0911,2,662,"BUNCO, GRAND THEFT",0701 0800 1251,22,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",IC,Invest Cont,662,15300    VANOWEN                      ST,,34.1939,-118.4662,,,,,06037127712,460.29602415907664
162117155,2016-10-03T00:00:00.000,2016-07-28T00:00:00.000,1000,21,Topanga,2139,1,310,BURGLARY,0344,46,F,W,707,GARAGE/CARPORT,IC,Invest Cont,310,7500    MADORA                       AV,,34.2062,-118.5662,,,480,,06037134720,383.7221896573161
170308927,2017-03-15T00:00:00.000,2017-03-15T00:00:00.000,2300,03,Southwest,0379,1,351,PURSE SNATCHING,0390 0346 0344 1822,44,F,O,102,SIDEWALK,IC,Invest Cont,351,1100    EXPOSITION                   BL,,34.0182,-118.2944,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037231220,364.93423366039116
161709465,2016-04-25T00:00:00.000,2016-04-24T00:00:00.000,2205,17,Devonshire,1783,1,320,"BURGLARY, ATTEMPTED",0344,48,F,O,501,SINGLE FAMILY DWELLING,IC,Invest Cont,320,9200    VANALDEN                     AV,,34.2374,-118.5492,,,,,06037115301,400.25822902625976
191513094,2019-06-25T00:00:00.000,2019-06-21T00:00:00.000,0800,15,N Hollywood,1596,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,36,F,W,503,HOTEL,IC,Invest Cont,440,VINELAND,VENTURA,34.1405,-118.3702,,,,,06037143606,183.3014111831756
160807184,2016-03-07T00:00:00.000,2016-01-10T00:00:00.000,1400,08,West LA,0891,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0319 0443 0432 1912,44,M,W,511,PROJECT/TENEMENT/PUBLIC HOUSING,AO,Adult Other,930,2400 S  BARRINGTON                   AV,,34.0294,-118.4481,511,VERBAL THREAT,,,06037271300,665.8712967126498
171915952,2017-08-04T00:00:00.000,2017-08-04T00:00:00.000,0300,19,Mission,1911,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1402 0344,42,M,B,505,MOTEL,AO,Adult Other,341,13300    SAN FERNANDO                 RD,,34.3126,-118.4766,,,998,,06037106510,851.6793171722358
181311498,2018-05-09T00:00:00.000,2018-01-08T00:00:00.000,1200,13,Newton,1333,2,922,CHILD STEALING,0602,2,F,B,203,OTHER BUSINESS,AO,Adult Other,922,900 E  31ST                         ST,,34.0161,-118.2599,,,,,06037226702,119.16121365683465
150118212,2015-08-05T00:00:00.000,2015-08-02T00:00:00.000,1200,01,Central,0132,1,480,BIKE - STOLEN,1602 0344,35,M,W,123,PARKING UNDERGROUND/BUILDING,IC,Invest Cont,480,200 S  OLIVE                        ST,,34.0538,-118.2488,,,,,06037207502,263.0221912120582
171804337,2017-01-06T00:00:00.000,2017-01-05T00:00:00.000,1600,18,Southeast,1837,1,210,ROBBERY,1259 0344 0416 0448,14,M,B,102,SIDEWALK,IC,Invest Cont,210,108TH,COMPTON,33.9379,-118.2462,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037242000,382.6059732972646
141510469,2014-05-05T00:00:00.000,2014-04-26T00:00:00.000,1000,15,N Hollywood,1538,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,51,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",AO,Adult Other,341,11300    CALIFA                       ST,,34.1776,-118.3768,,,,,06037124203,121.01517539974765
192007647,2019-03-14T00:00:00.000,2019-03-14T00:00:00.000,1020,20,Olympic,2055,2,888,TRESPASSING,0342 2004 1275,0,M,X,506,ABANDONED BUILDING ABANDONED HOUSE,IC,Invest Cont,888,1100 S  NORMANDIE                    AV,,34.0509,-118.3,,,,,06037213310,199.2387007714228
132018152,2013-10-25T00:00:00.000,2013-10-24T00:00:00.000,0900,20,Olympic,2024,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,IC,Invest Cont,420,500 S  HOBART                       BL,,34.0654,-118.3054,,,,,06037211802,163.25598528733673
171808569,2017-03-24T00:00:00.000,2016-12-10T00:00:00.000,1611,18,Southeast,1801,2,649,DOCUMENT FORGERY / STOLEN FELONY,0923,24,F,H,229,CHECK CASHING*,IC,Invest Cont,649,8600 S  VERMONT                      AV,,33.96,-118.2915,,,,,06037240302,473.05425530419865
180215693,2018-07-23T00:00:00.000,2018-07-23T00:00:00.000,1530,02,Rampart,0201,2,888,TRESPASSING,2004 1501 0913,37,F,B,710,OTHER PREMISE,IC,Invest Cont,888,800 N  MARIPOSA                     AV,,34.0853,-118.299,,,,,06037191500,292.003621386413
161418752,2016-07-13T00:00:00.000,2016-07-11T00:00:00.000,1700,14,Pacific,1445,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,30,F,W,707,GARAGE/CARPORT,IC,Invest Cont,420,12400    PACIFIC                      AV,,34.0027,-118.4328,,,,,06037272201,313.4063829870014
161210332,2016-03-30T00:00:00.000,2016-03-30T00:00:00.000,0215,12,77th Street,1263,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0361 0913 0603 0329,56,F,B,501,SINGLE FAMILY DWELLING,AO,Adult Other,745,1600 W  84TH                         ST,,33.9627,-118.3046,,,,,06037238100,533.3141447876077
161424479,2016-09-25T00:00:00.000,2016-09-23T00:00:00.000,1200,14,Pacific,1479,1,310,BURGLARY,0344,80,M,W,504,OTHER RESIDENCE,IC,Invest Cont,310,8100    BELFORD                      AV,,33.9656,-118.3841,500,UNKNOWN WEAPON/OTHER WEAPON,,,06037277100,483.1759478033366
191317443,2019-08-25T00:00:00.000,2019-08-25T00:00:00.000,1545,13,Newton,1322,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1309 1100 1407 0305 0334 0302 0430 0906,27,M,H,101,STREET,IC,Invest Cont,230,23RD                         ST,WALL                         ST,34.0254,-118.2629,109,SEMI-AUTOMATIC PISTOL,998,,06037226410,150.08414405576661
160623513,2016-11-13T00:00:00.000,2016-11-13T00:00:00.000,0001,06,Hollywood,0622,1,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,IC,Invest Cont,510,2100    MOUNT OLYMPUS                DR,,34.1108,-118.3675,,,,,06037194102,475.9332142441825
140706055,2014-02-20T00:00:00.000,2013-10-22T00:00:00.000,1625,07,Wilshire,0706,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1501 0344,20,F,H,406,OTHER STORE,AA,Adult Arrest,341,6900    MELROSE                      AV,,34.0835,-118.3416,,,,,06037191902,208.74248588816502
190104660,2019-01-10T00:00:00.000,2019-01-10T00:00:00.000,0600,01,Central,0181,2,624,BATTERY - SIMPLE ASSAULT,0416 2004 2003,36,M,H,102,SIDEWALK,IC,Invest Cont,624,HOPE,OLYMPIC,34.0431,-118.2692,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",,,06037207901,522.2482926962713
160204408,2016-01-08T00:00:00.000,2016-01-08T00:00:00.000,0800,02,Rampart,0237,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,32,M,H,505,MOTEL,IC,Invest Cont,440,1600 W  3RD                          ST,,34.0621,-118.2619,,,,,06037208302,42.70383207414818
132005062,2013-01-24T00:00:00.000,2013-01-24T00:00:00.000,0015,20,Olympic,2029,1,350,"THEFT, PERSON",0377 0346 0305 0344 0354,38,F,A,101,STREET,IC,Invest Cont,350,600    SHATTO                       PL,,34.0637,-118.2899,,,,,06037211123,181.79577173513152
151808533,2015-04-02T00:00:00.000,2015-04-02T00:00:00.000,1700,18,Southeast,1829,2,888,TRESPASSING,1501,17,M,B,501,SINGLE FAMILY DWELLING,JA,Juv Arrest,888,2100 E  101ST                        ST,,33.9449,-118.2355,,,,,06037242100,207.45785148369106
171205013,2017-01-16T00:00:00.000,2017-01-15T00:00:00.000,2100,12,77th Street,1213,1,330,BURGLARY FROM VEHICLE,1402 1605 0321 0344 0377,48,M,H,101,STREET,IC,Invest Cont,330,5400 S  WESTERN                      AV,,33.9933,-118.3089,,,,,06037232500,237.44086673058163
141009496,2014-05-10T00:00:00.000,2014-05-09T00:00:00.000,2300,10,West Valley,1023,1,330,BURGLARY FROM VEHICLE,1609 0385 0344 0321,36,M,H,101,STREET,IC,Invest Cont,330,19000    KITTRIDGE                    ST,,34.1902,-118.5469,,,,,06037132502,84.69346099968017
161112333,2016-06-23T00:00:00.000,2016-06-21T00:00:00.000,1500,11,Northeast,1172,1,510,VEHICLE - STOLEN,,0,,,101,STREET,IC,Invest Cont,510,1300    WESTERLY                     TR,,34.0848,-118.2731,,,,,06037195803,486.0357095967176
